seq1,seq2,similarity
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD",0.4229188261067169
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD",0.6604556149881062
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD",BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,0.40054549875265666
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",0.5615421886274475
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.490123944316165
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.5131625409819498
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.6604556149881062
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.39627521729048615
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.44151871728044906
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.828730274724416
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.2546248862304572
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.46200511610144546
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.6956624000898596
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.44247924781978537
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.41269905748316327
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.36433688247156704
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.4839282281877031
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.7023833344405729
"AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.4007074408973528
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD",1.0
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD",0.7370430276994412
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD",0.8321816007822102
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD",BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,0.8437315000578615
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",0.8318703963422173
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.8045258484023861
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.8762935398533183
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.8321816007822102
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.6494806809848155
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.6880177957959661
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.8658326198065334
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.7592555069615119
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.681833447151408
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.6517142854759332
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.8342184675490978
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.7976963016394804
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.8104712723016627
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.8029111724716723
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.8296340779430104
"AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.7988678301838849
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD",1.0
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD",0.5353711302657774
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD",BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,0.6499207849389572
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",0.9066812348133375
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.6913037836903249
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.8553420082043895
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.5353711302657774
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.6847835560950168
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.8563780257249695
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.6185081673800059
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.7586799651832503
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.6248803528640685
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.5142338888248418
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.6966232904896463
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.9531079013833762
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.7979138652702803
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.6001745824341956
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.7607453769134632
"AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.9065266179104426
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD",1.0
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD",BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,0.8321383101830611
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",0.6612310949114432
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.6976814036489228
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.8069784886601563
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",1.0
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.460580273731237
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.3963819224513031
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.8736861235091654
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.7027495373566218
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.560458928906275
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.517588027587239
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.8604640751166516
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.6005596658708119
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.6958635348668681
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.8991851758592406
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.5492854622776149
"AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.5963199545530561
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,1.0
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",0.6929960974446439
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.8064322109005838
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.8489957252370135
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.8321383101830611
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.545478453491816
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.4987122744736012
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.7376389492988235
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.8947752109431126
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.5799311388327477
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.4272743098560525
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.9171135821691858
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.7313746393551622
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.8528619297698424
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.8959653640950882
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.5659650897638294
BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,"ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.781631162406051
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",1.0
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.6429210273685881
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.82681563588156
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.6612310949114432
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.557448780418344
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.9220352258128051
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.7562648048549757
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.6898034297540783
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.5434014007364762
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.5077385297584638
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.7373440614639984
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.9257126568033837
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.8727652176218359
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.6228938762278244
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.8714833067927759
"CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.8977127884419476
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",1.0
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.8871114013792485
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.6976814036489228
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.8700723079526219
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.46905035219284896
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.7114231655900326
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.7072568848186213
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.8698909121518984
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.6782384322742998
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.787637362417207
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.667790953482185
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.6509042522267505
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.8910169481254929
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.6452786692943298
"CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.7459053017874457
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",1.0
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.8069784886601563
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.7990551188251456
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.6398981140797522
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.7958698349527873
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.8558452747408729
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.8272868683256842
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.6715078968069741
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.9140430263206866
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.8645120122120417
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.8347479125654153
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.898816416781137
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.7342209761143103
"CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.8507840960680092
"AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",1.0
"AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.460580273731237
"AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.3963819224513031
